0,8809.033643751727
1,96477.41496739347
2,86228.47547445896
3,47508.35125850261
4,39054.993220564065
5,11531.364936216703
6,66547.37804046574
7,66588.6254003588
8,23054.331899389952
9,26718.240067148425
10,90944.26586329933
11,105187.43865242135
12,52473.620503550934
13,29495.04758202413
14,47984.77915573677
15,44404.81076187412
16,61057.49004847472
17,49129.11191606614
18,59340.12064886645
19,111834.1242190221
20,73846.17776204878
21,30445.74743784272
22,41698.931162239256
23,38655.67045467838
24,36055.1233545537
25,26435.61755647341
26,42014.189881372164
27,101008.27927371695
28,16919.576064417965
29,27525.79773072464
30,66263.17010728893
31,32463.19926707445
32,53032.76795875628
33,256990.35120425335
34,63952.74223800942
35,72357.64050509511
36,12299.605240031337
37,44789.19414704523
38,98430.08357012966
39,75673.34077304279
40,368577.3466306911
41,28475.19968761032
42,82898.02858498243
43,143267.01806588215
44,9597.925491820137
45,39697.320063144005
46,80865.3705148289
47,66120.82396534328
48,40847.56247482045
49,20138.397836256867
50,28636.63579019076
51,36642.89151323198
52,36007.067416350386
53,64541.69704715346
54,34580.92905804815
55,24643.74320631375
56,43338.65423699422
57,84143.88568039992
58,62768.38468109475
59,118224.11422098003
60,42238.30117551287
61,67054.94435994353
62,29595.542216925387
63,61033.078101914005
64,61418.026995063534
65,29272.3046908039
66,39651.099651445315
67,30309.999182065545
68,51188.26796225587
69,28840.243347043808
70,47180.20408646821
71,44535.50194304052
72,67208.51706882453
73,52169.37912710005
74,1531.580012741794
75,165922.17417321366
76,86448.37717520873
77,65904.08201664613
78,44347.643354756496
79,130583.16884030505
80,72925.61423029513
81,143224.3696186964
82,34215.63057399861
83,39953.08373809138
84,25432.991117605892
85,25494.128816762066
86,133426.9676133403
87,15869.352929535833
88,94940.36612927499
89,7759.188738767774
90,51863.79225210351
91,22742.28906074947
92,55836.46757217744
93,35093.17610045276
94,36318.521533810104
95,59865.01632403524
96,44338.376904931334
97,18439.87956335902
98,23486.467497034595
99,243299.05317652872
100,219012.34775684692
101,148167.73279604406
102,49966.31207121666
103,28624.250141728986
104,30739.940673208144
105,180405.75675460725
106,38965.899514867844
107,38575.188659152605
108,142930.30831411283
109,110676.35746730794
110,65160.5145615439
111,58285.65544817845
112,29098.941900724614
113,42632.604298108155
114,51655.66978633146
115,14110.225966741777
116,78117.04717471659
117,57096.11362498208
118,46285.94388143806
119,30343.70267357815
120,44640.123857822065
121,42897.870705499896
122,62249.12608138614
123,46652.84998846216
124,14082.260248727162
125,43560.19237864008
126,52529.447042964566
127,60577.80249105384
128,82822.80628768355
129,161240.05999471928
130,52423.715652058505
131,54545.22864152196
132,16174.420866206532
133,115427.4913484175
134,23954.656948620966
135,44485.74581371714
136,172278.3045546544
137,222745.02718933386
138,210502.7632721391
139,43548.76088215856
140,14398.74649623174
141,49753.99341501282
142,34451.40682465244
143,10350.600064926166
144,148454.60243355113
145,4505.926696276581
146,151594.33633321113
147,45331.54604899154
148,2619.2460397547898
149,7265.180610835604
150,132898.13075110412
151,177580.5404192931
152,44803.11101165291
153,33604.331560207705
154,54036.44988557921
155,50108.256017004605
156,44521.92768634977
157,55111.104939840385
158,6685.926080483333
159,14122.164252112065
160,301301.2662315363
161,96619.44282558358
162,50745.95642962438
163,9190.292658988794
164,50166.733663424224
165,73121.6691022051
166,12974.870271657874
167,81296.66620017172
168,48531.8309986592
169,56773.87637992969
170,149542.0452764624
171,115001.66553082141
172,167371.56718298898
173,76428.39248017018
174,169378.23197035745
175,14101.896578379066
176,89020.85973285757
177,31413.0495233241
178,4584.7951047645565
179,124698.0672734116
180,69038.58710693894
181,8731.544581848602
182,23677.41669223127
183,4491.185033786678
184,77830.5433709193
185,25725.28537830936
186,32493.38826486361
187,75089.79511675636
188,35826.1779742452
189,40817.144205427976
190,64482.33969773145
191,3384.362737131353
192,110029.86341473648
193,121597.57954640934
194,173521.77029146964
195,30547.694325377324
196,59834.367385124504
197,21901.985212014646
198,44521.07226083126
199,152207.7469257509
200,53436.9818543891
201,1172.12345928465
202,44689.24074075095
203,75946.56058932665
204,14213.77362888983
205,5818.7298405460815
206,23988.656380162814
207,95644.7025005145
208,7125.480855291016
209,31467.080529268387
210,75567.69817170766
211,49884.66139787098
212,54525.06273031662
213,7230.38872698681
214,12581.668173194454
215,63472.3335439521
216,37410.85873425444
217,116936.6822084235
218,36792.74020934218
219,122465.98435097592
220,19196.596038056683
221,60035.934019234875
222,41452.08914392567
223,138430.89609128877
224,25449.545929009855
225,61449.535936501954
226,70914.86923457343
227,39586.001652458595
228,107302.31569384645
229,63537.60076824404
230,84508.89173019663
231,13611.649483208921
232,42699.43481245541
233,3418.4376233241114
234,56518.82574762816
235,45371.34163027266
236,52039.79827490601
237,39460.814281020015
238,27520.416892244808
239,39075.983286219125
240,91649.64698364353
241,70331.65924724656
242,16259.264193715006
243,91119.5178379873
244,36085.485012263925
245,59930.96684249345
246,55812.961738828955
247,37980.09014033077
248,41336.56146099915
249,62374.237075948666
250,57803.34796501602
251,188985.7277819341
252,198559.04644793196
253,49971.38189001229
254,41409.426400884586
255,45559.02271260147
256,111673.01850874556
257,58116.679028308594
258,36417.09122596151
259,59775.35204295436
260,5878.236714357386
261,49007.64508134064
262,96046.13883365908
263,36092.179775549695
264,51020.55901751408
265,187059.5115503324
266,27937.160600696032
267,102655.46336992722
268,52047.30513641364
269,75227.37182362427
270,28236.06095429477
271,80632.2023038903
272,54425.13006470014
273,207853.84128340648
274,32708.333097340772
275,72262.91788159762
276,65887.04089315832
277,28498.726431312956
278,70586.87988085081
279,53874.490511604
280,50784.98957442173
281,30697.5301611823
282,10920.667900898843
283,59451.15536378895
284,70849.73266828652
285,163295.4482705423
286,3942.594082484688
287,5037.6500520191175
288,56175.763318506935
289,35764.93388871789
290,53955.11907092415
291,105815.63195649949
292,5487.5805162929
293,48637.296463212915
294,113303.10249194161
295,118440.91680635081
296,75545.40431977993
297,51418.17228499712
298,5766.228564920176
299,96839.23667947139
300,8086.883776780221
301,74373.50536099284
302,79299.78165830343
303,45067.33952658317
304,4905.094943596057
305,11501.250272596679
306,74245.36267598972
307,101870.17637808423
308,132795.47408113643
309,60993.19953631739
310,46682.971253530595
311,53391.77214428769
312,44472.09370343352
313,32145.225567591086
314,48986.0600319489
315,55074.09416165426
316,44163.08262211204
317,43233.82650496455
318,35598.04383980269
319,32535.388186112636
320,36089.74340936362
321,49452.1436606009
322,142497.86285188457
323,61784.99265335884
324,220748.4159570442
325,102150.815047474
326,43618.56177348525
327,7104.630254931702
328,40141.36970721724
329,46504.14814685986
330,15448.400186871215
331,22462.759178927092
332,36146.54992157575
333,4164.033488368983
334,131872.01959658778
335,23889.935352911834
336,78648.62112172124
337,92530.09440728124
338,30331.373874873647
339,19239.02180087776
340,66401.14026292173
341,12747.648417908726
342,92996.54544500474
343,49466.97390949569
344,19786.13245926875
345,74924.57628645193
346,117945.13026389269
347,39993.86092984566
348,9436.974328449753
349,27647.320700340984
350,27139.406264861598
351,248665.44531400417
352,90095.1530012348
353,56596.369252404475
354,24055.70730518105
355,60437.05958303323
356,151792.6456378647
357,11646.379890541653
358,16535.62021985689
359,56808.68045752318
360,47335.311838680616
361,99269.30671719402
362,5647.607862617362
363,53404.76022599674
364,17107.788473201384
365,16953.978942870624
366,47144.09018322283
367,20020.669899156674
368,155974.45386884408
369,9765.615077621982
370,43356.26782849852
371,46844.0966506999
372,50940.46363788709
373,32203.308945681878
374,108934.67624040511
375,42217.76831623696
376,56416.05364156732
377,123682.64497847107
378,180217.64610179595
379,49574.056813528216
380,45547.276645015525
381,34460.49489319084
382,75802.53185687307
383,3533.704147849766
384,166759.3177849878
385,16425.807537212848
386,12249.448319001709
387,84846.71593842522
388,55217.43412181818
389,6040.323875266756
390,26487.020751329434
391,65988.2656933929
392,98648.3154030942
393,6930.173938316913
394,89814.33975839196
395,80776.59340257254
396,9517.676873384218
397,128529.69166823423
398,6516.18484588134
399,61312.74992012478
400,39429.39423253951
401,51417.16387848947
402,17362.344298819746
403,40501.33082787118
404,64881.373955496936
405,68214.79263632034
406,29348.698649534024
407,49903.24355344981
408,202938.73084903162
409,59230.08473296559
410,39326.497181246574
411,42996.90137709869
412,53327.69029836672
