0,5
1,2
2,13
3,2
4,13
5,13
6,13
7,13
8,13
9,13
10,13
11,4
12,12
13,10
14,7
15,13
16,5
17,13
18,9
19,9
20,11
21,2
22,4
23,4
24,2
25,11
26,2
27,5
28,13
29,5
30,5
31,6
32,5
33,4
34,10
35,5
36,2
37,5
38,4
39,5
40,2
41,5
42,13
43,12
44,13
45,5
46,5
47,13
48,5
49,13
50,5
51,2
52,5
53,13
54,5
55,5
56,9
57,5
58,13
59,13
60,5
61,5
62,5
63,5
64,3
65,13
66,2
67,13
68,13
69,13
70,13
71,5
72,5
73,12
74,13
75,5
76,5
77,5
78,5
79,13
80,13
81,13
82,13
83,5
84,13
85,9
86,5
87,2
88,13
89,5
90,2
91,5
92,2
93,5
94,5
95,5
96,5
97,2
98,2
99,5
100,2
101,4
102,5
103,9
104,13
105,5
106,5
107,5
108,13
109,13
110,5
111,13
112,2
113,5
114,5
115,2
116,13
117,13
118,13
119,5
120,5
121,13
122,5
123,2
124,2
125,5
126,13
127,13
128,13
129,13
130,13
131,5
132,13
133,13
134,5
135,13
136,5
137,5
138,13
139,2
140,5
141,5
142,13
143,2
144,5
145,13
146,13
147,13
148,13
149,5
150,5
151,9
152,5
153,13
154,7
155,5
156,13
157,5
158,5
159,5
160,12
161,5
162,5
163,13
164,13
165,5
166,5
167,2
168,2
169,5
170,13
171,5
172,2
173,11
174,13
175,13
176,13
177,13
178,5
179,5
180,5
181,5
182,4
183,13
184,13
185,5
186,13
187,13
188,5
189,5
190,5
191,13
192,5
193,5
194,5
195,5
196,5
197,13
198,5
199,5
200,4
201,5
202,4
203,11
204,5
205,5
206,13
207,5
208,5
209,5
210,7
211,13
212,13
213,2
214,13
215,4
216,4
217,13
218,5
219,13
220,13
221,5
222,13
223,5
224,5
225,5
226,4
227,11
228,13
229,5
230,5
231,13
232,3
233,13
234,13
235,5
236,5
237,4
238,13
239,5
240,5
241,13
242,13
243,5
244,2
245,5
246,2
247,5
248,5
249,5
250,5
251,13
252,5
253,5
254,13
255,5
256,5
257,13
258,5
259,5
260,5
261,5
262,5
263,13
264,2
265,13
266,5
267,13
268,5
269,13
270,13
271,8
272,12
273,5
274,5
275,13
276,5
277,5
278,13
279,5
280,5
281,6
282,5
283,5
284,13
285,13
286,5
287,2
288,5
289,5
290,13
291,2
292,13
293,13
294,5
295,5
296,5
297,13
298,4
299,13
300,5
301,5
302,13
303,5
304,5
305,5
306,13
307,5
308,13
309,13
310,5
311,5
312,13
313,13
314,5
315,5
316,5
317,13
318,5
319,5
320,5
321,5
322,2
323,5
324,13
325,5
326,13
327,13
328,5
329,13
330,5
331,13
332,5
333,2
334,13
335,13
336,5
337,5
338,5
339,5
340,10
341,5
342,9
343,13
344,5
345,13
346,2
347,5
348,5
349,13
350,5
351,13
352,2
353,2
354,4
355,13
356,13
357,13
358,5
359,5
360,5
361,2
362,2
363,5
364,13
365,5
366,5
367,5
368,13
369,13
370,5
371,13
372,5
373,5
374,5
375,2
376,5
377,13
378,13
379,2
380,5
381,5
382,13
383,13
384,5
385,5
386,5
387,5
388,5
389,2
390,5
391,5
392,13
393,2
394,5
395,5
396,13
397,5
398,13
399,13
400,5
401,13
402,13
403,13
404,5
405,13
406,3
407,13
408,5
409,13
410,5
411,13
412,5
413,13
414,13
415,13
416,13
417,13
418,13
419,13
420,5
421,13
422,2
423,5
424,5
425,13
426,5
427,2
428,13
429,5
430,13
431,13
432,13
433,5
434,2
435,13
436,13
437,2
438,13
439,13
440,2
441,5
442,13
443,13
444,5
445,2
446,5
447,5
448,13
449,2
450,5
451,13
452,5
453,5
454,13
455,5
456,2
457,13
458,13
459,13
460,13
461,13
462,5
463,13
464,5
465,5
466,13
467,5
468,5
469,2
470,5
471,5
472,13
473,3
474,2
475,13
476,5
477,10
478,5
479,13
480,9
481,13
482,5
483,13
484,2
485,5
486,5
487,13
488,2
489,4
490,10
491,9
492,5
493,13
494,13
495,5
496,13
497,13
498,5
499,8
500,13
501,2
502,5
503,3
504,5
505,11
506,5
507,13
508,5
509,5
510,13
511,5
512,5
513,5
514,13
